Km,Vmax,id,activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,polym,Complexity
25,0.0001049,83,1,2.67,1.065,0.17,4.65,37,3,2,-0.698970004,1,0.2,10,2.301029996,200,-1,0.1,2.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
400,0.000161,84,1,2.67,1.065,0.17,4.65,37,3,2,1,2,10,100,1,10,-1,0.1,2.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.42,0.00023397,85,1,2.963,1.063,0.2372,4,37,1,4,-3,0,0.001,1,0.602059991,4,-1,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
1.75,0.000234,86,1,2.963,1.063,-0.0072,4,37,1,4,-3,0.602059991,0.001,4,0,1,-1,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.014,4.10E-06,87,1,3.013,1.103,-0.024,4,25,3,2,-2,-0.920818754,0.01,0.12,-1.698970004,0.02,-1.591760035,0.0256,4.285461529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
10.6,1.53E-05,89,1,3.17,1.13,-0.022,2,25,1,4,-0.698970004,0.146128036,0.2,1.4,-1.22184875,0.06,-2.795880017,0.0016,3.033423755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
1260,3.00E-05,90,1,3.17,1.13,-0.022,2,25,1,4,-1.698970004,-0.853871964,0.02,0.14,0.146128036,1.4,-2.795880017,0.0016,3.033423755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.79,no,91,1,3.17,1.13,-0.022,6,37,3,7,-3,0.602059991,0.001,4,0.602059991,4,-0.455931956,0.35,0.371554923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,40.5,0,0,11.3319983,6,-0.744035145,0.211204803,0,0,0
1.26,no,92,1,3.17,1.13,-0.022,6,37,3,7,-3,0.77815125,0.001,6,-0.096910013,0.8,-0.455931956,0.35,0.371554923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.003,0.00124,93,1,3.15,1.284,0.1836,4,35,3,2,-1.602059991,-0.096910013,0.025,0.8,1.698970004,50,-1.301029996,0.05,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
8.734,0.00122,94,1,3.15,1.284,-0.0376,4,35,3,2,0.511883361,2.301029996,3.25,200,-0.22184875,0.6,-1.301029996,0.05,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.2,5.59E-05,95,1,2.54,1.51,1.69,3.6,25,3,7,-0.233587153,-0.233587153,0.584,0.584,2.571708832,373,-1.320572103,0.0478,3.438384107,192.12,0.2,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,226,52,40.5,132.13,-1.7,5.99273862,6,-0.39829863,0.037337328,-2.178395123,0.999984385,0
572.98,9.77E-05,96,1,2.54,1.51,1.69,3.6,25,3,7,2.571708832,2.571708832,373,373,-0.233587153,0.58,-1.320572103,0.0478,3.438384107,192.12,0.2,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,0,40.5,52,132.13,-1.7,6,5.99273862,-0.254557431,-0.254557431,-2.178395123,0.999984385,0
92.3,3.11E-05,97,1,2.54,1.51,1.69,3.6,25,3,7,-0.233587153,-0.233587153,0.584,0.584,2.571708832,373,-1.320572103,0.0478,3.438384107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,40.5,0,0,11.3319983,6,-0.744035145,0.211204803,0,0,0
546.6,5.04E-05,98,1,2.54,1.51,1.69,3.6,25,3,7,2.571708832,2.571708832,373,373,-0.233587153,0.58,-1.320572103,0.0478,3.438384107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.298,7.36E-05,99,1,2.796,1.07,-0.014,3.5,25,3,7,-2,0,0.01,1,2.84509804,700,-2.301029996,0.005,3.484104007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
146.7,6.37E-05,100,1,2.796,1.07,-0.014,3.5,25,3,7,1,3,10,1000,-0.096910013,0.8,-2.301029996,0.005,3.484104007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.0997,0.00052,101,1,2.796,1.07,-0.014,3.5,25,3,7,-1.698970004,0.041392685,0.02,1.1,2.698970004,500,-1.204119983,0.0625,3.36909279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
144.3,1.84E-05,102,1,2.796,1.07,-0.014,3.5,25,3,7,-1,2.84509804,0.1,700,-0.15490196,0.7,-1.204119983,0.0625,3.36909279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.5304,5.43E-05,103,1,2.796,1.07,-0.014,3.5,25,3,5,-1.522878745,0.079181246,0.03,1.2,2.698970004,500,-1.204119983,0.0625,3.30871015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
127.92,3.77E-05,104,1,2.796,1.07,-0.014,3.5,25,3,5,-1,2.84509804,0.1,700,-0.15490196,0.7,-1.204119983,0.0625,3.30871015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.768,5.00E-06,105,1,2.796,1.07,-0.014,4,37,3,5,-0.698970004,0.698970004,0.2,5,2.944482672,880,-2.319664487,0.00479,6.124178055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.957,6.30E-06,106,1,2.796,1.07,-0.014,4,37,3,5,-0.698970004,0.698970004,0.2,5,2.944482672,880,-2.319664487,0.00479,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.317,1.53E-05,108,1,2.796,1.07,-0.014,4,37,1,5,-0.698970004,0.698970004,0.2,5,2.944482672,880,-2.319664487,0.00479,5.472756449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.518,1.06E-05,109,1,2.796,1.07,-0.014,4,37,1,5,-0.698970004,0.698970004,0.2,5,2.944482672,880,-2.319664487,0.00479,5.398287305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.098,3.44E-05,110,1,2.75,1.32,0.0276,3.5,40,3,7,-1.301029996,-0.096910013,0.05,0.8,2.72427587,530,-1.397940009,0.04,7.431363764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
154,9.78E-05,111,1,2.75,1.32,0.6394,3.5,40,3,7,0,3.354108439,1,2260,-0.088309841,0.82,-1.397940009,0.04,7.431363764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.374,2.60E-05,112,1,2.75,1.32,0.218,7.4,30,3,7,-1,0.301029996,0.1,2,2.397940009,250,-1.522878745,0.03,3.341830057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
54.6,1.80E-05,113,1,2.75,1.32,-0.1454,7.4,30,3,7,0,2.77815125,1,600,0,1,-1.522878745,0.03,3.341830057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.26,3.51E-06,114,1,2.75,1.32,-0.122,4,25,3,7,-2,-0.096910013,0.01,0.8,1,10,-1.301029996,0.05,8.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
6.66,1.29E-06,115,1,2.75,1.32,-0.1176,4,25,3,7,-3,2.301029996,0.001,200,-0.301029996,0.5,-1.301029996,0.05,8.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.295,7.20E-06,116,1,2.75,1.32,-0.122,4,25,3,7,-1.301029996,0,0.05,1,1,10,-1.301029996,0.05,4.431363764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.27,3.50E-05,117,1,2.75,1.32,-0.0994,4,25,3,7,-1.301029996,0,0.05,1,1,10,-1.301029996,0.05,4.431363764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,40.5,0,0,11.3319983,6,-0.744035145,0.211204803,0,0,0
0.233,0.000176,118,1,2.75,1.32,-0.014,3.6,25,3,7,-2,0.230448921,0.01,1.7,2.822037248,663.8,-2.879426069,0.00132,2.725455057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
479.91,0.000275,119,1,2.75,1.32,0.0786,3.6,25,3,7,-3,2.84509804,0.001,700,0.218272854,1.65,-2.879426069,0.00132,2.725455057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.103,0.000256,120,1,2.771,1.299,-0.014,3.6,25,3,7,-2,0.230448921,0.01,1.7,2.822037248,663.8,-2.879426069,0.00132,2.571997489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
173.51,0.000189,121,1,2.771,1.299,0.0786,3.6,25,3,7,-3,2.84509804,0.001,700,0.218272854,1.65,-2.879426069,0.00132,2.571997489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.018,2.40E-05,122,1,2.675,1.305,-0.13,4,30,3,7,-1.301029996,-0.698970004,0.05,0.2,2,100,-0.720159282,0.1904762,3.528273777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
1.77,no,123,1,2.675,1.305,-0.13,4,30,3,7,1,1.875061263,10,75,1,10,-0.720159282,0.1904762,3.528273777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.36,no,124,1,2.791,1.1158,-0.29,4,25,1,7,-2,-0.698970004,0.01,0.2,2.944482672,880,0.477121255,3,8.477121255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
132.21,4.34E-05,125,1,2.7554,1.2584,-0.29,4,25,1,7,2.944482672,2.944482672,880,880,1.176091259,15,0.477121255,3,8.477121255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.51,0.0001241,126,1,2.771,1.299,-0.29,6,30,2,7,0,0.477121255,1,3,0.079181246,1.2,0.477121255,3,5.176091259,23.248,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328,-2.048432761,0,0
140.56,3.43E-05,127,1,2.771,1.299,-0.1638,6,30,2,7,1.698970004,2.698970004,50,500,-0.096910013,0.8,0.477121255,3,4.444154137,0,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431,-2.048432761,0,0
0.42,0.0001374,128,1,2.667,1.177,-0.29,6,30,3,7,0,0.477121255,1,3,0.079181246,1.2,0.477121255,3,2.334453751,23.248,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328,-2.048432761,0,0
138.31,3.98E-05,129,1,2.667,1.177,-0.29,6,30,3,7,1.698970004,2.698970004,50,500,-0.096910013,0.8,0.477121255,3,2.334453751,0,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431,-2.048432761,0,0
0.063,1.90E-05,130,1,2.771,1.299,-0.258,,25,3,7,-2,0.431363764,0.01,2.7,2,100,-1.698970004,0.02,2.757234277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.61,3.20E-05,131,1,2.771,1.299,-0.29,,25,3,7,-1.698970004,0.431363764,0.02,2.7,2,100,-1.698970004,0.02,2.757234277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,52,40.5,0,0,5.394814815,6,-0.397062581,0.054727625,0,0,0
0.079,no,132,1,2.771,1.299,-0.0704,4,40,3,7,-3.522878745,-2.283996656,0.0003,0.0052,-2.22184875,0.01,-1.963526808,0.0108761,4.478281167,1300000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431,-2.048432761,11696.53782,0
0.015,no,133,1,2.771,1.299,-0.0704,4,40,3,7,-3.522878745,-2.207608311,0.0003,0.0062,-2.301029996,0.01,-1.963526808,0.0108761,4.478281167,1300000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328,-2.048432761,11696.53782,0
0.091,no,134,1,2.771,1.299,-0.0704,4,40,3,7,-3.522878745,-2.283996656,0.0003,0.0052,-2.22184875,0.01,-1.963526808,0.0108761,5.046435229,1300000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431,-2.048432761,11696.53782,0
0.013,no,135,1,2.771,1.299,-0.0704,4,40,3,7,-3.522878745,-2.207608311,0.0003,0.0062,-2.301029996,0.01,-1.963526808,0.0108761,5.046435229,1300000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328,-2.048432761,11696.53782,0
0.0262,no,136,1,2.771,1.299,-0.0704,4,40,3,7,-3.522878745,-2.283996656,0.0003,0.0052,-2.22184875,0.01,-1.963526808,0.0108761,4.28925684,1300000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431,-2.048432761,11696.53782,0
0.012,no,137,1,2.771,1.299,-0.0704,4,40,3,7,-3.522878745,-2.207608311,0.0003,0.0062,-2.301029996,0.01,-1.963526808,0.0108761,4.28925684,1300000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328,-2.048432761,11696.53782,0
0.037,6.27E-05,138,1,2.771,1.299,-0.29,5,25,3,7,-1.698970004,-0.301029996,0.02,0.5,1.698970004,50,-2,0.01,3.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
140.07,0.000121,139,1,2.771,1.299,0.6806,5,25,3,7,-3,3.301029996,0.001,2000,-0.602059991,0.25,-2,0.01,3.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.0151,no,140,1,2.771,1.299,-0.0692,4,30,3,7,-0.602059991,0,0.25,1,2.944482672,880,-1.988349217,0.0102719,5.202246445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.8268,no,141,1,2.771,1.299,-0.2288,4,30,3,7,-1.397940009,-0.602059991,0.04,0.25,0.447158031,2.8,-1.988349217,0.0102719,5.202246445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.082,6.55E-05,142,1,2.771,1.299,-0.112,6,25,3,7,-2,-0.397940009,0.01,0.4,0.301029996,2,-2,0.01,7.450396704,12600,0.2,102.133,6.9237372,25.92461228,5.041666667,2.284554637,7.29E-08,0.583333333,0.583333333,0,0,0,-0.376667636,19.82064589,0,226,52,40.5,25.06,25.1,5.99273862,6,-0.39829863,0.037337328,-1.504874638,123.3685489,0
2.22,0.0001182,143,1,2.771,1.299,-0.112,6,25,3,7,-3,0.698970004,0.001,5,-0.602059991,0.25,-2,0.01,7.450396704,12600,0.2,102.133,6.9237372,25.92461228,5.041666667,2.284554637,7.29E-08,0.583333333,0.583333333,0,0,0,-0.376667636,19.82064589,0,0,40.5,52,25.06,25.1,6,5.99273862,-0.254557431,-0.254557431,-1.504874638,123.3685489,0
0.283,0.0001052,144,1,2.771,1.299,-0.198,4.5,30,3,7,-1.096910013,0.301029996,0.08,2,1,10,-1.522878745,0.03,7.668907502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
5.9322,9.85E-05,145,1,2.771,1.299,-0.166,4.5,30,3,7,-0.543633967,2,0.286,100,-0.301029996,0.5,-1.522878745,0.03,7.668907502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.12,3.32E-07,146,1,2.771,1.299,-0.29,4.4,40,3,7,-0.259637311,-0.096910013,0.55,0.8,1.397940009,25,-1.397940009,0.04,8.431363764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
245,0.000285,147,1,2.771,1.299,0.2116,4.4,40,3,7,-3,3,0.001,1000,-0.096910013,0.8,-1.397940009,0.04,8.431363764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.3,8.43E-05,148,1,2.667,1.177,-0.29,4.5,32.5,3,7,-1,-0.22184875,0.1,0.6,0.544068044,3.5,-1.101423996,0.0791728,5.730378469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
2.97,7.67E-05,149,1,2.667,1.177,-0.29,4.5,32.5,3,7,0,0.698970004,1,5,-0.522878745,0.3,-1.101423996,0.0791728,5.730378469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.12,3.50E-05,150,1,2.667,1.177,-0.29,7.4,32.5,3,7,-1,-0.22184875,0.1,0.6,0.544068044,3.5,-1.101423996,0.0791728,5.730378469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.62,3.13E-05,151,1,2.667,1.177,-0.29,7.4,32.5,3,7,-0.522878745,-0.522878745,0.3,0.3,0.544068044,3.5,-1.101423996,0.0791728,5.730378469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.24,4.00E-06,152,1,2.667,1.177,-0.29,4,25,3,7,-2,0.397940009,0.01,2.5,3,1000,-1.602059991,0.025,3.514547753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.217,8.20E-05,153,1,2.667,1.177,-0.29,4,25,3,7,-2,0.397940009,0.01,2.5,3,1000,-1.602059991,0.025,3.341830057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
153.6,0.000122,154,1,2.667,1.177,-0.29,4,25,3,7,-3,3.301029996,0.001,2000,2.698970004,500,-1.602059991,0.025,3.341830057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.046,9.40E-06,155,1,2.667,1.177,-0.29,4,45,3,7,-2,-0.096910013,0.01,0.8,1.698970004,50,-0.22184875,0.6,3.237543738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
64.6,5.07E-05,156,1,2.667,1.177,-0.29,4,45,3,7,1,2.079181246,10,120,0.698970004,5,-0.22184875,0.6,3.237543738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.269,1.14E-05,157,1,2.667,1.177,-0.29,3.8,25,3,7,-1,0,0.1,1,2.397940009,250,-0.522878745,0.3,3.691346764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
3.182,9.26E-06,158,1,2.667,1.177,-0.29,3.8,25,3,7,0.301029996,1.799340549,2,63,0,1,-0.522878745,0.3,3.691346764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.274,1.59E-05,159,1,2.667,1.177,-0.29,3.8,40,1,7,-1.301029996,0.77815125,0.05,6,1.397940009,25,-2.243036963,0.0057143,2.876217841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.278,8.70E-06,160,1,2.667,1.177,-0.29,3.8,40,1,7,0,1.079181246,1,12,0.397940009,2.5,-2.243036963,0.0057143,2.876217841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.0753,4.01E-07,161,1,2.667,1.177,-0.29,3.8,40,3,7,-2,-1.301029996,0.01,0.05,1.397940009,25,-1.397940009,0.04,4.702430536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.958,2.59E-06,162,1,2.667,1.177,-0.29,3.8,40,3,7,0.301029996,1.079181246,2,12,-1.301029996,0.05,-1.397940009,0.04,4.702430536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.67,3.80E-06,163,1,2.667,1.177,-0.29,3.5,40,3,7,-1.301029996,0,0.05,1,1.698970004,50,-0.779255588,0.1662434,5.197181279,23.248,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328,-2.048432761,0,0
2.5,0.0001667,164,1,2.667,1.177,-0.29,3.5,40,3,7,-0.301029996,0.602059991,0.5,4,2,100,-0.779255588,0.1662434,5.197181279,103.248,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431,-2.048432761,0,0
3.33,2.60E-06,165,1,2.75,1.32,-0.29,3.5,40,3,7,-1.301029996,0,0.05,1,1.698970004,50,-0.779255588,0.1662434,8.312556035,116.24,0.2,116.208,28.19068793,0,2.291666667,3.866332007,2.927819361,1.145833333,1.145833333,0,0,13.08951281,-0.308129092,13.08951281,0,226,52,40.5,6.48,0.3,5.99273862,6,-0.39829863,0.037337328,-2.129057437,1.000275368,0
3.75,8.33E-05,166,1,2.75,1.32,-0.1008,3.5,40,3,7,-0.301029996,0.602059991,0.5,4,2,100,-0.779255588,0.1662434,8.312556035,116.24,0.2,116.208,28.19068793,0,2.291666667,3.866332007,2.927819361,1.145833333,1.145833333,0,0,13.08951281,-0.308129092,13.08951281,0,0,40.5,52,6.48,0.3,6,5.99273862,-0.254557431,-0.254557431,-2.129057437,1.000275368,0
1.87,2.59E-06,167,1,2.667,1.177,-0.29,7.5,30,3,7,0.698970004,1.602059991,5,40,2.945468585,882,-2.698970004,0.002,2.334453751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
12.45,2.59E-06,168,1,2.667,1.177,-0.29,7.5,30,3,7,0.698970004,1.602059991,5,40,2.945468585,882,-2.698970004,0.002,3.280265055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,104,40.5,0,0,5.7449863,6,-0.397061993,0.055350988,0,0,0
