id,formula,activity,Km,Vmax,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1
932,Pd@Pt,1,390.0000,0.00042,,,1.2,4,25,3,7,1.698970004,2.84509804,50,700,-0.096910013,0.8,,,2.862727528,55000,0.2,479.391,12.62077651,19.44852521,3.690277778,12.99444315,4.77E-07,0.208333333,-2.738425926,11.09986462,-2.738425926,12.96557803,-0.5050473,12.96557803,24.29722032,0,40.5,52,259.66,107,6,5.99273862,-0.254557431,-0.254557431
933,Pd@Pt,1,0.3400,0.0006,,,1.2,4,25,3,7,-2,-0.22184875,0.01,0.6,3.301029996,2000,,,3.922488114,55000,0.2,479.391,12.62077651,19.44852521,3.690277778,12.99444315,4.77E-07,0.208333333,-2.738425926,11.09986462,-2.738425926,12.96557803,-0.5050473,12.96557803,24.29722032,226,52,40.5,259.66,107,5.99273862,6,-0.39829863,0.037337328
934,Pd@Pt,1,770.0000,0.00058,,,1.2,4,25,3,7,1.698970004,2.84509804,50,700,-0.096910013,0.8,,,3.922488114,55000,0.2,479.391,12.62077651,19.44852521,3.690277778,12.99444315,4.77E-07,0.208333333,-2.738425926,11.09986462,-2.738425926,12.96557803,-0.5050473,12.96557803,24.29722032,0,40.5,52,259.66,107,6,5.99273862,-0.254557431,-0.254557431
935,Pd@Pt,1,0.4500,0.00032,,,1.2,4,25,3,7,-2,-0.22184875,0.01,0.6,3.301029996,2000,,,4.879021102,55000,0.2,479.391,12.62077651,19.44852521,3.690277778,12.99444315,4.77E-07,0.208333333,-2.738425926,11.09986462,-2.738425926,12.96557803,-0.5050473,12.96557803,24.29722032,226,52,40.5,259.66,107,5.99273862,6,-0.39829863,0.037337328
936,Pd@Pt,1,350.0000,0.00026,,,1.2,4,25,3,7,1.698970004,2.84509804,50,700,-0.096910013,0.8,,,4.879021102,55000,0.2,479.391,12.62077651,19.44852521,3.690277778,12.99444315,4.77E-07,0.208333333,-2.738425926,11.09986462,-2.738425926,12.96557803,-0.5050473,12.96557803,24.29722032,0,40.5,52,259.66,107,6,5.99273862,-0.254557431,-0.254557431
937,Pt,1,0.1200,0.00126,2.28,1.35,1.2,4,25,3,,-2,-0.301029996,0.01,0.5,2.882524538,763,,,1.924279286,192.12,0.2,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,226,52,40.5,140.62,141,5.99273862,6,-0.39829863,0.037337328
938,Pt,1,769.0000,0.00185,2.28,1.35,1.2,4,25,3,,0,3.204119983,1,1600,-0.03574037,0.92,,,1.924279286,192.12,0.2,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,0,40.5,52,140.62,141,6,5.99273862,-0.254557431,-0.254557431
941,Au0.1/Co3O4-CeO2,1,0.1219,8.58E-06,,,0.8015,5,45,3,7,-2,-1,0.01,0.1,2.397940009,250,,,3.716170348,192.12,0.2,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,226,52,40.5,140.62,141,5.99273862,6,-0.39829863,0.037337328
942,Au0.1/Co3O4-CeO2,1,0.2724,3.90E-06,,,0.8015,5,45,3,7,-1,-0.045757491,0.1,0.9,0,1,,,3.716170348,192.12,0.2,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,0,40.5,52,140.62,141,6,5.99273862,-0.254557431,-0.254557431
944,Co3V2O8,1,0.5360,no,2.802,1.084,-0.103,4,25,3,3,-2,-0.397940009,0.01,0.4,0.698970004,5,-1.397940009,0.04,,140.19,0.2,140.19,0,40.01214713,7.125,1.707240443,1.897366596,1.1875,1.1875,0,0,0,-0.264357216,0,0,226,52,40.5,12.96,0.3,5.99273862,6,-0.39829863,0.037337328
945,Co3V2O8,1,4.8000,no,2.802,1.084,-0.103,4,25,3,3,-2,-1,0.01,0.1,-1.301029996,0.05,-1.397940009,0.04,,140.19,0.2,140.19,0,40.01214713,7.125,1.707240443,1.897366596,1.1875,1.1875,0,0,0,-0.264357216,0,0,0,40.5,52,12.96,0.3,6,5.99273862,-0.254557431,-0.254557431
949,Au0.02/Fe2O3,1,0.0429,0.05882,,,0.838,3.5,25,3,7,-2,0,0.01,1,2.84509804,700,-1.080921908,0.083,6,30000,0.2,302.122,0,19.18306922,2,14.27496569,-1.64E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,13.21376393,0,226,52,40.5,153.15,153,5.99273862,6,-0.39829863,0.037337328
950,Au0.02/Fe2O3,1,138.5000,0.0477,,,0.838,3.5,25,3,7,1,3.041392685,10,1100,-0.096910013,0.8,-1.080921908,0.083,6,30000,0.2,302.122,0,19.18306922,2,14.27496569,-1.64E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,13.21376393,0,0,40.5,52,153.15,153,6,5.99273862,-0.254557431,-0.254557431
951,Pt/ZnCo2O4,1,0.1357,0.0008068,,,0.603,4,30,3,7,-2,-1,0.01,0.1,2.397940009,250,-1.22184875,0.06,9.528273777,55000,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61E-07,0.125,-0.125,11.09986462,0,12.96557803,-0.393990542,12.96557803,12.77889057,226,52,40.5,60.77,60.8,5.99273862,6,-0.39829863,0.037337328
952,Pt/ZnCo2O4,1,0.7300,8.35E-05,,,0.603,4,30,3,7,-1,0,0.1,1,-0.301029996,0.5,-1.22184875,0.06,9.528273777,55000,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61E-07,0.125,-0.125,11.09986462,0,12.96557803,-0.393990542,12.96557803,12.77889057,0,40.5,52,60.77,60.8,6,5.99273862,-0.254557431,-0.254557431
956,V6O13,1,0.1530,2.99E-05,2.868,1.288,,4.5,30,3,2,-1.045757491,-0.698970004,0.09,0.2,-0.22184875,0.6,-0.301029996,0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
957,V6O13,1,1.5100,3.12E-05,2.868,1.288,,4.5,30,3,2,-0.698970004,0.505149978,0.2,3.2,-0.522878745,0.3,-0.301029996,0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
959,Pt/CeO2,1,0.4080,0.000884,,,0.455,5,25,1,7,-1.301029996,-0.301029996,0.05,0.5,0.698970004,5,-1,0.1,4.829303773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
960,Pt/CeO2,1,16.1800,0.001082,,,0.455,5,25,1,7,-0.301029996,1.301029996,0.5,20,-0.522878745,0.3,-1,0.1,4.829303773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
969,Fe2O3/Fe4(Fe(CN)6)4,1,0.0100,0.000123,,,-0.0095,4,,3,6,-2.096910013,-0.698970004,0.008,0.2,1.113943352,13,-1.698970004,0.02,4.988273495,60.1,0.2,60.1,0,0,1.194444444,2.92,1.974744871,0.597222222,0.597222222,0,9.805555556,13.08951281,-0.329216191,0,0,226,52,40.5,52.04,-2,5.99273862,6,-0.39829863,0.037337328
970,Fe2O3/Fe4(Fe(CN)6)4,1,15.0000,0.000228,,,-0.0095,4,,3,6,0.812913357,1.832508913,6.5,68,-1,0.1,-1.698970004,0.02,4.988273495,60.1,0.2,60.1,0,0,1.194444444,2.92,1.974744871,0.597222222,0.597222222,0,9.805555556,13.08951281,-0.329216191,0,0,0,40.5,52,52.04,-2,6,5.99273862,-0.254557431,-0.254557431
971,Ni/CoMoO4,1,0.0760,no,,,-0.1405,4,37,1,2,-1.301029996,-0.397940009,0.05,0.4,1,10,0.301029996,2,10.60205999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
972,Ni/CoMoO4,1,0.0080,no,,,-0.1405,4,37,1,2,-2,-0.920818754,0.01,0.12,0.698970004,5,0.301029996,2,10.60205999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
974,Fe2O3,1,0.2140,2.12E-05,2.796,1.07,-0.014,3,,3,7,-0.732828272,-0.431798276,0.185,0.37,2.591064607,390,-2.522878745,0.003,4.766495177,1300000,0.2,171.196,12.62077651,0,5.444953704,5.346002064,2.61E-07,0.208333333,-0.833333333,11.09986462,0,19.88931523,-0.481433475,19.88931523,12.77889057,226,52,40.5,57.61,57.6,5.99273862,6,-0.39829863,0.037337328
975,Fe2O3,1,115.0000,2.89E-05,2.796,1.07,-0.014,3,,3,7,2.131939295,2.354108439,135.5,226,1,10,-2.522878745,0.003,4.766495177,1300000,0.2,171.196,12.62077651,0,5.444953704,5.346002064,2.61E-07,0.208333333,-0.833333333,11.09986462,0,19.88931523,-0.481433475,19.88931523,12.77889057,0,40.5,52,57.61,57.6,6,5.99273862,-0.254557431,-0.254557431
976,Fe2O3,1,0.4500,9.61E-06,2.796,1.07,-0.014,3,,3,7,-0.732828272,-0.431798276,0.185,0.37,2.591064607,390,-2.522878745,0.003,4.766495177,1300000,0.2,171.196,12.62077651,0,5.444953704,5.346002064,2.61E-07,0.208333333,-0.833333333,11.09986462,0,19.88931523,-0.481433475,19.88931523,12.77889057,226,52,40.5,57.61,57.6,5.99273862,6,-0.39829863,0.037337328
977,Fe2O3,1,0.0571,9.08E-05,2.796,1.07,-0.014,3,,3,7,-0.732828272,-0.431798276,0.185,0.37,2.591064607,390,-2.522878745,0.003,8.334453751,1300000,0.2,171.196,12.62077651,0,5.444953704,5.346002064,2.61E-07,0.208333333,-0.833333333,11.09986462,0,19.88931523,-0.481433475,19.88931523,12.77889057,226,52,40.5,57.61,57.6,5.99273862,6,-0.39829863,0.037337328
978,Fe2O3,1,236.0000,0.000166,2.796,1.07,-0.014,3,,3,7,2.131939295,2.354108439,135.5,226,1,10,-2.522878745,0.003,8.334453751,1300000,0.2,171.196,12.62077651,0,5.444953704,5.346002064,2.61E-07,0.208333333,-0.833333333,11.09986462,0,19.88931523,-0.481433475,19.88931523,12.77889057,0,40.5,52,57.61,57.6,6,5.99273862,-0.254557431,-0.254557431
979,Fe2O3,1,581.0000,3.92E-05,2.796,1.07,-0.014,3,,2,7,-0.732828272,-0.431798276,0.185,0.37,2.591064607,390,-2.522878745,0.003,5.684845362,1300000,0.2,171.196,12.62077651,0,5.444953704,5.346002064,2.61E-07,0.208333333,-0.833333333,11.09986462,0,19.88931523,-0.481433475,19.88931523,12.77889057,226,52,40.5,57.61,57.6,5.99273862,6,-0.39829863,0.037337328
980,Fe2O3,1,452.0000,0.000392,2.796,1.07,-0.014,3,,2,7,2.131939295,2.354108439,135.5,226,1,10,-2.522878745,0.003,5.684845362,1300000,0.2,171.196,12.62077651,0,5.444953704,5.346002064,2.61E-07,0.208333333,-0.833333333,11.09986462,0,19.88931523,-0.481433475,19.88931523,12.77889057,0,40.5,52,57.61,57.6,6,5.99273862,-0.254557431,-0.254557431
983,NiCo2O4,1,0.0002,59885,2.776,1.127,0.077,4,37,3,7,-2,-0.096910013,0.01,0.8,2.698970004,500,0.698970004,5,7.806179974,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,226,52,40.5,40.46,-1.4,5.99273862,6,-0.39829863,0.037337328
984,NiCo2O4,1,0.0283,28773,2.776,1.127,0.077,4,37,3,7,1,2,10,100,1.204119983,16,0.698970004,5,7.806179974,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,0,40.5,52,40.46,-1.4,6,5.99273862,-0.254557431,-0.254557431
985,NiCo2O4-Au0.44,1,0.0002,56163,,,0.8835,4,37,3,7,-2,-0.096910013,0.01,0.8,2.698970004,500,0.698970004,5,8.096910013,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,226,52,40.5,40.46,-1.4,5.99273862,6,-0.39829863,0.037337328
986,NiCo2O4-Au0.44,1,0.0132,29250,,,0.8835,4,37,3,7,1,2,10,100,1.204119983,16,0.698970004,5,8.096910013,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,0,40.5,52,40.46,-1.4,6,5.99273862,-0.254557431,-0.254557431
988,BNCuS,1,0.1750,3.76E-05,2.39,1.075,0.085,3,35,3,6,-0.698970004,-0.096910013,0.2,0.8,2,100,-1.522878745,0.03,6.903089987,288.37,0.2,387.518,12.84164325,6.606881965,3.199741642,17.73884165,0,0,-4.484381926,4.899909731,0,20.01325001,-0.725519272,32.2280429,0,226,52,40.5,86.74,95.1,5.99273862,6,-0.39829863,0.037337328
988,BNCuS,1,25.0000,0.000125,2.39,1.075,0.085,3,35,3,6,1,2,10,100,-0.22184875,0.6,-1.522878745,0.03,6.903089987,288.37,0.2,387.518,12.84164325,6.606881965,3.199741642,17.73884165,0,0,-4.484381926,4.899909731,0,20.01325001,-0.725519272,32.2280429,0,0,40.5,52,86.74,95.1,6,5.99273862,-0.254557431,-0.254557431
990,Rh,1,27.0900,0.0001373,2.28,1.35,0.6,,,3,7,-0.301029996,1.602059991,0.5,40,,,,,5.096910013,28500,0.2,320.294,6.9237372,26.93044343,6.283009259,9.767179562,3.69E-07,0.347222222,-1.417962963,6.9237372,0.43287037,5.57310453,-0.5050473,13.21376393,23.67036996,0,40.5,52,146.05,6.5,6,5.99273862,-0.254557431,-0.254557431
991,Rh,1,21.5400,0.0004507,2.28,1.35,0.6,,,3,7,-0.301029996,1.602059991,0.5,40,,,,,5.096910013,28500,0.2,320.294,6.9237372,26.93044343,6.283009259,9.767179562,3.69E-07,0.347222222,-1.417962963,6.9237372,0.43287037,5.57310453,-0.5050473,13.21376393,23.67036996,0,40.5,52,146.05,6.5,6,5.99273862,-0.254557431,-0.254557431
992,Rh,1,16.5400,0.0008745,2.28,1.35,0.6,,,3,7,-0.301029996,1.602059991,0.5,40,,,,,5.096910013,28500,0.2,320.294,6.9237372,26.93044343,6.283009259,9.767179562,3.69E-07,0.347222222,-1.417962963,6.9237372,0.43287037,5.57310453,-0.5050473,13.21376393,23.67036996,0,40.5,52,146.05,6.5,6,5.99273862,-0.254557431,-0.254557431
993,Au-Pt0.25,1,0.0260,9.60E-05,,,1.445,4.5,37,1,,-1,-0.522878745,0.1,0.3,2,100,,,3.096910013,364.45,0.2,540.58,12.84164325,34.29465432,2.953940986,20.53535904,0,0,-1.417962963,0,0,0,-1,4.483030858,11.51832974,226,52,40.5,107.22,107,5.99273862,6,-0.39829863,0.037337328
994,Au-Pt0.17,1,0.0056,3.20E-05,,,1.445,4.5,37,1,,-1,-0.522878745,0.1,0.3,2,100,,,3.096910013,364.45,0.2,540.58,12.84164325,34.29465432,2.953940986,20.53535904,0,0,-1.417962963,0,0,0,-1,4.483030858,11.51832974,226,52,40.5,107.22,107,5.99273862,6,-0.39829863,0.037337328
995,Au-Pt0.10,1,0.0021,1.60E-05,,,1.445,4.5,37,1,,-1,-0.522878745,0.1,0.3,2,100,,,3.096910013,364.45,0.2,540.58,12.84164325,34.29465432,2.953940986,20.53535904,0,0,-1.417962963,0,0,0,-1,4.483030858,11.51832974,226,52,40.5,107.22,107,5.99273862,6,-0.39829863,0.037337328
996,Au-Pt0.25,1,0.0260,3.12E-05,,,1.445,4.5,37,1,,-1,-0.522878745,0.1,0.3,2,100,,,3.096910013,70000,1,746.778,30.53782887,39.19013779,6.449143178,27.93580271,-6.18E-07,0,-4.31210034,6.076020107,0.78,0,-1,10.04648235,47.92618519,226,52,40.5,164.42,63.3,5.99273862,6,-0.39829863,0.037337328
997,Au-Pt0.25,1,0.1630,0.0001212,,,1.445,4.5,37,1,,-1,-0.522878745,0.1,0.3,2,100,,,3.096910013,100000,1,702.256,24.99368346,61.4795111,12.32227432,29.60216084,-2.82E-07,0,-1.417962963,0,0,0,-1,22.05557453,36.82824132,226,52,40.5,107.22,63.3,5.99273862,6,-0.39829863,0.037337328
998,Au-Pt0.25,1,0.2510,3.60E-06,,,1.445,4.5,37,1,,-0.698970004,0,0.2,1,2,100,,,3.096910013,70000,1,746.778,30.53782887,39.19013779,6.449143178,27.93580271,-6.18E-07,0,-4.31210034,6.076020107,0.78,0,-1,10.04648235,47.92618519,0,883,40.5,164.42,63.3,11.3319983,6,-0.744035145,0.211204803
999,Au-Pt0.25,1,0.1840,1.71E-05,,,1.445,4.5,37,1,,-0.698970004,0,0.2,1,2,100,,,3.096910013,100000,1,702.256,24.99368346,61.4795111,12.32227432,29.60216084,-2.82E-07,0,-1.417962963,0,0,0,-1,22.05557453,36.82824132,0,883,40.5,107.22,63.3,11.3319983,6,-0.744035145,0.211204803
1000,NiMoO4-Cu,1,0.5410,no,,,0.251,4,25,3,2,-1,0,0.1,1,1.698970004,50,-1.602059991,0.025,10.19382003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
1001,NiMoO4-Cu,1,9.0420,no,,,0.251,4,25,3,2,0,1,1,10,0,1,-1.602059991,0.025,10.19382003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
1002,CoMoO4-Cu,1,0.3650,no,,,0.2495,4,25,3,2,-1,0,0.1,1,1.698970004,50,-1.602059991,0.025,10.95963754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
1003,CoMoO4-Cu,1,1.7720,no,,,0.2495,4,25,3,2,0,1,1,10,0,1,-1.602059991,0.025,10.95963754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
1004,NHMoO3,1,5.0600,0.00166,2.953,0.902,0.026,6.5,37,1,3,-0.602059991,0.301029996,0.25,2,0,1,,,8.505149978,0,1,203.434,39.28206812,0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0,0,6.9237372,-0.535385563,5.897745344,0,226,52,40.5,21.59,21.6,5.99273862,6,-0.39829863,0.037337328
1005,NHMoO3,1,2.4100,0.00013,2.953,0.902,0.026,6.5,37,1,3,-0.301029996,1,0.5,10,0,1,,,8.505149978,0,1,203.434,39.28206812,0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0,0,6.9237372,-0.535385563,5.897745344,0,0,40.5,52,21.59,21.6,6,5.99273862,-0.254557431,-0.254557431
1006,AuPt,1,1.0900,4.27E-05,2.41,1.43,1.445,5.5,,3,,-0.698970004,0,0.2,1,-0.602059991,0.25,-1,0.1,1.193820026,153.18,1,153.181,30.66176366,0,0.54584845,3.253808597,2.864712197,0.087083333,-0.091878307,6.066367068,6.237682351,0,-0.504259893,5.563451492,23.7625527,0,40.5,52,66.48,-1,6,5.99273862,-0.254557431,-0.254557431
1007,Pt,1,no,0.000152,2.28,1.35,1.2,4,37,3,,-1.301029996,-0.22184875,0.05,0.6,3.875061263,7500,-1.102372909,0.079,4.927393561,30000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
1008,Pt,1,no,0.000129,2.28,1.35,1.2,4,37,3,,2.698970004,3.602059991,500,4000,-0.096910013,0.8,-1.102372909,0.079,4.927393561,30000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431
1009,Pt,1,no,5.63E-05,2.28,1.35,1.2,4,37,3,,-1.301029996,-0.22184875,0.05,0.6,3.875061263,7500,-1.102372909,0.079,5.043723712,176.12,0,176.124,0,6.606881965,-0.671342593,2.99698026,2.796067066,0.671342593,-1.417962963,0,0,0,-0.5050473,0,11.51832974,226,52,40.5,107.22,-1.6,5.99273862,6,-0.39829863,0.037337328
1010,Pt,1,no,4.73E-05,2.28,1.35,1.2,4,37,3,,2.698970004,3.602059991,500,4000,-0.096910013,0.8,-1.102372909,0.079,5.043723712,176.12,0,176.124,0,6.606881965,-0.671342593,2.99698026,2.796067066,0.671342593,-1.417962963,0,0,0,-0.5050473,0,11.51832974,0,40.5,52,107.22,-1.6,6,5.99273862,-0.254557431,-0.254557431
1011,Pt,1,0.4800,0.00079,2.28,1.35,1.2,4,,3,7,-2,-0.22184875,0.01,0.6,3.301029996,2000,,,3.493058567,55000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
1012,Ni@Pt2,1,9.0000,0.0061,,,1.2,4,,3,7,-2,-0.22184875,0.01,0.6,3.301029996,2000,,,3.311411163,55000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
1013,Ni@Pt,1,35.0000,0.026,,,1.2,4,,3,7,-2,-0.22184875,0.01,0.6,3.301029996,2000,,,3.429044401,55000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
1014,Ni@Pt0.5,1,13.0000,0.15,,,1.2,4,,3,7,-2,-0.22184875,0.01,0.6,3.301029996,2000,,,3.519558805,55000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
1015,SrFeO3,1,6.0500,0.00018,2.488,1.157,-0.632,4.5,37,3,,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,6,192.12,0,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,0,40.5,52,132.13,-1.7,6,5.99273862,-0.254557431,-0.254557431
1016,La0.5Sr0.5MnO3,1,40.0800,0.00054,2.579,1.285,-0.526,4.5,37,3,,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,5.148010031,192.12,0,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,0,40.5,52,132.13,-1.7,6,5.99273862,-0.254557431,-0.254557431
1017,La0.5Sr0.5FeO3,1,8.1400,0.00013,2.584,1.287,-0.56,4.5,37,3,,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,4.988273495,192.12,0,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,0,40.5,52,132.13,-1.7,6,5.99273862,-0.254557431,-0.254557431
1018,LaNiO3,1,359.9200,0.00463,2.666,1.138,-0.526,4.5,37,3,5,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,3,192.12,0,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,0,40.5,52,132.13,-1.7,6,5.99273862,-0.254557431,-0.254557431
1019,LaNiO3-H2,1,125.9600,0.00145,,,-0.526,4.5,37,3,,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,5.497526738,192.12,0,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,0,40.5,52,132.13,-1.7,6,5.99273862,-0.254557431,-0.254557431
1020,LaMnO3,1,31.4600,0.00068,2.594,1.147,-0.71,4.5,37,3,7,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,5.53529412,192.12,0,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,0,40.5,52,132.13,-1.7,6,5.99273862,-0.254557431,-0.254557431
1021,LaMn0.5Ni0.5O3,1,112.8400,0.00044,2.63,1.192,-0.495,4.5,37,3,,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,5.334453751,192.12,0,192.123,0,12.84164325,0,3.853986625,4.619312135,1.144212963,-2.738425926,0,-2.738425926,0,-0.481138775,0,0,0,40.5,52,132.13,-1.7,6,5.99273862,-0.254557431,-0.254557431
1022,CoO,1,92.1000,0.00114,2.66,1.072,-0.14,4.5,37,3,,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,4.431363764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
1023,LaCoO3,1,205.4500,0.00093,2.66,1.14,-0.394,4.5,37,3,,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,5.58996858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
1024,CeO2,1,4.4100,0.00018,2.667,1.177,-0.29,4.5,37,3,,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,2.096910013,192.12,0,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,0,40.5,52,140.62,141,6,5.99273862,-0.254557431,-0.254557431
1025,Fe2O3,1,75.9700,6.80E-05,2.796,1.07,-0.014,4.5,37,3,,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,7.632204133,30000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431
1026,Fe3O4,1,41.6600,0.00016,2.75,1.32,,4.5,37,3,7,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,8.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
1027,CuO,1,31.1800,0.00028,2.67,1.065,0.17,4.5,37,3,7,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,2.096910013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
1028,Co3O4,1,41.7500,0.00026,2.771,1.299,,4.5,37,3,,1,2.301029996,10,200,-0.096910013,0.8,-2,0.01,4.959637541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
